Index,Timecode,TimeStamp,Temp,PageNum,LineNum,NoDisplay,Text,Native,Redact
389,738.84998,00:12:18,LN,15,23,0,23 witness in federal court before?,,0
390,740.875,00:12:20,LN,15,24,0,24           A      Yes.,,0
391,741.84198,00:12:21,LN,15,25,0,25           Q      Okay.,,0
392,,,PG,16,0,0,Page 16,,0
393,743.17297,00:12:23,LN,16,1,0, 1                  And how many times do you think you,,0
394,746.77301,00:12:26,LN,16,2,0, 2 have done that?,,0
395,748.21997,00:12:28,LN,16,3,0, 3           A      Are you saying at trial or federal,,0
396,750.91998,00:12:30,LN,16,4,0, 4 cases or actually appearing in trial?,,0
397,755.34998,00:12:35,LN,16,5,0," 5           Q      Well, I guess we can take it two",,0
398,756.64001,00:12:36,LN,16,6,0," 6 different ways.  Federal cases, you have been in a",,0
399,758.73999,00:12:38,LN,16,7,0," 7 number of federal cases as an expert witness, fair?",,0
400,762.47699,00:12:42,LN,16,8,0, 8           A      Yes.,,0
401,762.78003,00:12:42,LN,16,9,0, 9           Q      And how many times have you actually,,0
402,764.72998,00:12:44,LN,16,10,0,10 appeared in trial in federal cases?,,0
403,769.65997,00:12:49,LN,16,11,0,11           A      I don't know the exact number.,,0
404,770.96002,00:12:50,LN,16,12,0,12 Something like ten or twelve would be a ballpark,,0
405,773.91901,00:12:53,LN,16,13,0,13 estimate.,,0
406,775.50299,00:12:55,LN,16,14,0,14           Q      Okay.,,0
407,779.34003,00:12:59,LN,16,15,0,15                  Then are you familiar with Rule 26,,0
408,781.96002,00:13:01,LN,16,16,0,16 which covers expert reports for expert witnesses in,,0
409,785.33002,00:13:05,LN,16,17,0,17 federal matters?,,0
410,786.72998,00:13:06,LN,16,18,0,18                  MR. LAREY:  Object to form.,,0
411,790.13,00:13:10,LN,16,19,0,"19           A      I am not sure what Rule 26 is, but I",,0
412,796.97998,00:13:16,LN,16,20,0,20 think I have an idea of what is required for reports in,,0
413,800.83002,00:13:20,LN,16,21,0,21 federal cases.,,0
414,,,LN,16,22,0,22 BY MR. WILMORE:,,0
415,802.29999,00:13:22,LN,16,23,0,"23           Q      Okay.  Well, let's just kind of go",,0
416,805.06,00:13:25,LN,16,24,0,24 through that quickly.,,0
417,807.31,00:13:27,LN,16,25,0,25                  So Rule 26 is just a mandate of what,,0
418,,,PG,17,0,0,Page 17,,0
419,810.63,00:13:30,LN,17,1,0, 1 an expert report would have to contain.  Okay?  And I,,0
420,814.23999,00:13:34,LN,17,2,0, 2 just want to go through a few of those things.,,0
421,816.44,00:13:36,LN,17,3,0," 3                  For example, you have to have a",,0
422,818.48999,00:13:38,LN,17,4,0, 4 complete statement of all opinions that you will,,0
423,821.71002,00:13:41,LN,17,5,0, 5 express and the basis and reasons for them.,,0
424,824.51001,00:13:44,LN,17,6,0," 6                  That makes sense, right?",,0
425,827.19,00:13:47,LN,17,7,0, 7                  MR. LAREY:  Object to form.,,0
426,830.46997,00:13:50,LN,17,8,0," 8           A      It sounds like it makes sense, yes.",,0
427,,,LN,17,9,0, 9 BY MR. WILMORE:,,0
428,833.03003,00:13:53,LN,17,10,0,10           Q      And that's -- you have tried to do,,0
429,835.51001,00:13:55,LN,17,11,0,"11 that in the preparation of your July 5th expert report,",,0
430,839.01001,00:13:59,LN,17,12,0,12 right?,,0
431,841.90997,00:14:01,LN,17,13,0,13           A      Yes.,,0
432,842.07001,00:14:02,LN,17,14,0,14           Q      All right.,,0
433,842.23999,00:14:02,LN,17,15,0,15                  And you have to identify the facts or,,0
434,845.06,00:14:05,LN,17,16,0,16 the data considered by the witness in forming those,,0
435,848.66498,00:14:08,LN,17,17,0,17 opinions.,,0
436,849.48999,00:14:09,LN,17,18,0,"18                  That makes sense too, right?",,0
437,851.28198,00:14:11,LN,17,19,0,19                  MR. LAREY:  Form.,,0
438,851.72998,00:14:11,LN,17,20,0,20           A      I'm sorry.  Can you repeat that?,,0
439,854.16199,00:14:14,LN,17,21,0,21           Q      Yeah.,,0
440,854.41998,00:14:14,LN,17,22,0,22                  Your expert report also has to,,0
441,855.84003,00:14:15,LN,17,23,0,23 identify the facts or data considered by the witness in,,0
442,860.03003,00:14:20,LN,17,24,0,24 forming those opinions.,,0
443,862.14001,00:14:22,LN,17,25,0,25                  MR. LAREY:  The same objection.,,0
444,,,PG,18,0,0,Page 18,,0
445,863.53998,00:14:23,LN,18,1,0," 1           Q      That makes sense, right?",,0
446,867.53998,00:14:27,LN,18,2,0," 2           A      Well, you are asking me if it makes",,0
447,868.97998,00:14:28,LN,18,3,0, 3 sense.  I think to some degree you have to put in the,,0
448,874.41998,00:14:34,LN,18,4,0," 4 reason you came to that conclusion, but I am not sure",,0
449,879.41998,00:14:39,LN,18,5,0," 5 that it's required that you have every factor, every",,0
450,883.13,00:14:43,LN,18,6,0, 6 reason listed in your report.,,0
451,888.36603,00:14:48,LN,18,7,0, 7           Q      Okay.,,0
452,889.08002,00:14:49,LN,18,8,0," 8                  Well, did you intend to include all",,0
453,890.72699,00:14:50,LN,18,9,0, 9 the facts or data that you considered in forming your,,0
454,893.67999,00:14:53,LN,18,10,0,10 opinions in this case?,,0
455,894.90002,00:14:54,LN,18,11,0,11                  MR. LAREY:  Objection.,,0
456,895.51001,00:14:55,LN,18,12,0,12           A      I think I intended to put an overview,,0
457,897.53003,00:14:57,LN,18,13,0,13 of the facts and data.,,0
458,900.39502,00:15:00,LN,18,14,0,14           Q      Okay.,,0
459,900.96997,00:15:00,LN,18,15,0,15                  So is there something that you,,0
460,902.68103,00:15:02,LN,18,16,0,16 intentionally left out?,,0
461,904.29999,00:15:04,LN,18,17,0,"17           A      No.  That's not what I said, no.",,0
462,906.78003,00:15:06,LN,18,18,0,"18           Q      Well, that's what I am asking.",,0
463,908.03003,00:15:08,LN,18,19,0,"19                  I mean when you say ""overview"" I am",,0
464,910.09003,00:15:10,LN,18,20,0,20 trying to determine what it is that you think that you,,0
465,912.98999,00:15:12,LN,18,21,0,21 might not have included in here.,,0
466,916.12,00:15:16,LN,18,22,0,"22           A      Well, I mean I don't think that I",,0
467,924.02002,00:15:24,LN,18,23,0,23 included every single fact or item in detail in the,,0
468,930.57898,00:15:30,LN,18,24,0,24 report.,,0
469,931.59003,00:15:31,LN,18,25,0,"25                  For example, if I was in federal court",,0
470,,,PG,19,0,0,Page 19,,0
471,938.14001,00:15:38,LN,19,1,0, 1 talking about degenerative disc disease I don't --,,0
472,945.75,00:15:45,LN,19,2,0, 2 don't necessarily go into every detail about the,,0
473,950.28003,00:15:50,LN,19,3,0," 3 findings of degenerative disc disease, what causes it",,0
474,953.96997,00:15:53,LN,19,4,0, 4 and so on and so forth.  I may just say this is,,0
475,956.52002,00:15:56,LN,19,5,0, 5 degenerative disc disease.,,0
476,960.84003,00:16:00,LN,19,6,0, 6           Q      Okay.  Object to the response.  Let me,,0
477,963.44,00:16:03,LN,19,7,0, 7 try to do it this way.,,0
478,964.28003,00:16:04,LN,19,8,0, 8                  As you sit here at this very moment in,,0
479,966.65997,00:16:06,LN,19,9,0, 9 time is there any particular facts or data that you,,0
480,969.58002,00:16:09,LN,19,10,0,10 believe you omitted that should have been included in,,0
481,973.60999,00:16:13,LN,19,11,0,11 your Rule 26 expert report?,,0
482,975.92999,00:16:15,LN,19,12,0,12                  MR. LAREY:  Object to form.,,0
483,977.65002,00:16:17,LN,19,13,0,"13           A      Well, you are asking me for basically",,0
484,979.65997,00:16:19,LN,19,14,0,14 a legal opinion what is required in Rule 26.  I don't,,0
485,983.5,00:16:23,LN,19,15,0,15 know.  I think I gave an overview of my opinions.  We,,0
486,987.29999,00:16:27,LN,19,16,0,16 can go into detail about them.,,0
487,990.57098,00:16:30,LN,19,17,0,17           Q      Okay.,,0
488,991.03998,00:16:31,LN,19,18,0,18           A      But I gave an overview.,,0
489,993.224,00:16:33,LN,19,19,0,19           Q      Okay.,,0
490,993.65997,00:16:33,LN,19,20,0,"20                  No, look, I believe you.  And I think",,0
491,995.40002,00:16:35,LN,19,21,0,21 what we may be getting confused on is the difference,,0
492,998.15002,00:16:38,LN,19,22,0,"22 between the first thing I asked you about, the complete",,0
493,1001.16,00:16:41,LN,19,23,0,23 statement of all your opinions.,,0
494,1002.91,00:16:42,LN,19,24,0,24                  I think that's what you are bringing,,0
495,1003.93,00:16:43,LN,19,25,0,25 it back to is the overview of your opinions.  I believe,,0
496,,,PG,20,0,0,Page 20,,0
497,1006.49,00:16:46,LN,20,1,0, 1 that's in here.  I am not -- I am not disagreeing with,,0
498,1009.1,00:16:49,LN,20,2,0, 2 you.  I am not talking about whether or not you,,0
499,1011.64,00:16:51,LN,20,3,0, 3 included an overview of your opinions in your report.,,0
500,1014.693,00:16:54,LN,20,4,0, 4 Okay?,,0
501,1014.92,00:16:54,LN,20,5,0, 5                  I am switching now and I want to talk,,0
502,1016.55,00:16:56,LN,20,6,0," 6 about facts and data, and all I am asking you is did",,0
503,1021.25,00:17:01,LN,20,7,0," 7 you include all the -- let's just do it this way, all",,0
504,1024.1,00:17:04,LN,20,8,0, 8 the important facts or data that you considered in,,0
505,1027.52,00:17:07,LN,20,9,0, 9 developing your opinions in this case?,,0
506,1029.96,00:17:09,LN,20,10,0,10                  MR. LAREY:  Form objection.,,0
507,1035.74,00:17:15,LN,20,11,0,"11           A      Well, I think many of the facts and",,0
508,1037.4399,00:17:17,LN,20,12,0,12 data are contained within the medical records and the,,0
509,1041.03,00:17:21,LN,20,13,0,13 radiology imaging.,,0
510,1044.8879,00:17:24,LN,20,14,0,14           Q      Okay.,,0
511,1045.66,00:17:25,LN,20,15,0,"15                  And where that was important to you,",,0
512,1047.6,00:17:27,LN,20,16,0,16 you specifically would have included that in your,,0
513,1050.38,00:17:30,LN,20,17,0,"17 report, fair?",,0
514,1052.01,00:17:32,LN,20,18,0,18           A      No.  I think I would have given an,,0
515,1053.67,00:17:33,LN,20,19,0,19 overview of that without going into extensive detail,,0
516,1059.863,00:17:39,LN,20,20,0,20 necessarily.,,0
517,1061.49,00:17:41,LN,20,21,0,21           Q      All right.  All right.,,0
518,1063.186,00:17:43,LN,20,22,0,"22                  Well, I'll tell you what.",,0
519,1065.5601,00:17:45,LN,20,23,0,23                  When we get to that point in your,,0
520,1067.25,00:17:47,LN,20,24,0,24 report where you think you gave me an overview as,,0
521,1070.47,00:17:50,LN,20,25,0,"25 opposed to including the actual facts or data, please",,0
522,,,PG,21,0,0,Page 21,,0
523,1073.63,00:17:53,LN,21,1,0, 1 stop me then and tell me when we get there.,,0
524,1077.5551,00:17:57,LN,21,2,0, 2                  Okay?,,0
525,1077.96,00:17:57,LN,21,3,0," 3           A      I will try to, yes.",,0
526,1079.5699,00:17:59,LN,21,4,0, 4           Q      All right.,,0
527,1080.6899,00:18:00,LN,21,5,0, 5                  And did you include any exhibits that,,0
528,1084.33,00:18:04,LN,21,6,0, 6 you plan to use to summarize or support your opinions,,0
529,1089.587,00:18:09,LN,21,7,0, 7 in this case?,,0
530,1090.6899,00:18:10,LN,21,8,0, 8           A      I didn't attach any exhibits to the,,0
531,1093.722,00:18:13,LN,21,9,0, 9 report.,,0
532,1094.45,00:18:14,LN,21,10,0,"10           Q      Okay.  Not at all, right?",,0
533,1097.98,00:18:17,LN,21,11,0,11           A      There's no exhibits attached.  That is,,0
534,1099.958,00:18:19,LN,21,12,0,12 correct.,,0
535,1101.048,00:18:21,LN,21,13,0,13           Q      All right.,,0
536,1103.6121,00:18:23,LN,21,14,0,14                  And did you include your,,0
537,1105.45,00:18:25,LN,21,15,0,15 qualifications including a list of publications,,0
538,1108.48,00:18:28,LN,21,16,0,16 authored in the previous ten years?,,0
539,1111.5601,00:18:31,LN,21,17,0,"17           A      Well, I think I attached the CV.",,0
540,1113.35,00:18:33,LN,21,18,0,18 That's what I routinely do.,,0
541,1115.96,00:18:35,LN,21,19,0,19           Q      Okay.  All right.  Fair enough.  I did,,0
542,1127.6801,00:18:47,LN,21,20,0,20 get your CV.  All right.  So let's look at your --,,0
543,1130.3,00:18:50,LN,21,21,0,"21 Brian, please pull up tab 2.  This is your testimony",,0
544,1145.6,00:19:05,LN,21,22,0,22 list.  All right.,,0
545,,,LN,21,23,0,23                  (Exhibit 2 marked.),,0
546,1146.78,00:19:06,LN,21,24,0,"24           Q      Now, Doctor, this looks like -- this",,0
547,1148.86,00:19:08,LN,21,25,0,"25 looks familiar to you, huh?",,0
548,,,PG,22,0,0,Page 22,,0
549,1149.88,00:19:09,LN,22,1,0, 1                  You put this together?,,0
550,1151.63,00:19:11,LN,22,2,0, 2           A      Yes.  I don't know when that was,,0
551,1153.96,00:19:13,LN,22,3,0," 3 submitted.  Well, can you go to the last entry on it?",,0
552,1163.04,00:19:23,LN,22,4,0," 4           Q      Sure.  Brian, will you go to the very",,0
553,1164.35,00:19:24,LN,22,5,0," 5 last page, please.",,0
554,1165.72,00:19:25,LN,22,6,0, 6           A      Okay.  Okay.  All right.,,0
555,1171.67,00:19:31,LN,22,7,0, 7                  So it was sometime after May 6th of,,0
556,1178.78,00:19:38,LN,22,8,0, 8 this year.,,0
557,1180.98,00:19:40,LN,22,9,0, 9           Q      Okay.  Does this appear current to,,0
558,1183.734,00:19:43,LN,22,10,0,10 you?,,0
559,1184.01,00:19:44,LN,22,11,0,11           A      No.  I mean I think I have a more,,0
560,1186.99,00:19:46,LN,22,12,0,12 updated version and I will say that there may be cases,,0
561,1194.6,00:19:54,LN,22,13,0,13 that I inadvertently did not list on this case.  It's,,0
562,1196.84,00:19:56,LN,22,14,0,"14 not a hundred percent, but I think it's over",,0
563,1199.6899,00:19:59,LN,22,15,0,15 90 percent.,,0
564,1202.08,00:20:02,LN,22,16,0,16           Q      So why would you have had anything,,0
565,1203.92,00:20:03,LN,22,17,0,17 omitted on this list?,,0
566,1205.67,00:20:05,LN,22,18,0,18           A      I didn't omit it.  I just failed to,,0
567,1209.2,00:20:09,LN,22,19,0,19 enter it.,,0
568,1213.74,00:20:13,LN,22,20,0,"20           Q      I think we're in semantics now,",,0
569,1216.53,00:20:16,LN,22,21,0,"21 Doctor.  If it's not here, it's been omitted.  I think",,0
570,1218.675,00:20:18,LN,22,22,0,22 what you are trying to tell me is you didn't do it,,0
571,1221.34,00:20:21,LN,22,23,0,23 purposefully.  You just couldn't recall or didn't think,,0
572,1223.4,00:20:23,LN,22,24,0,24 about it at the time.,,0
573,1224.1,00:20:24,LN,22,25,0,25                  Is that what you meant?,,0
574,,,PG,23,0,0,Page 23,,0
575,1225.5601,00:20:25,LN,23,1,0, 1                  MR. LAREY:  I'm going to object.,,0
576,1226.64,00:20:26,LN,23,2,0," 2           A      Well, yeah.",,0
577,1226.8621,00:20:26,LN,23,3,0," 3                  I mean I think ""omitted"" means that",,0
578,1227.84,00:20:27,LN,23,4,0," 4 you deliberately left it off the list, because if I do",,0
579,1235.05,00:20:35,LN,23,5,0, 5 a deposition and if I don't necessarily put it on the,,0
580,1238.1801,00:20:38,LN,23,6,0, 6 list right away I may forget at a future date to put it,,0
581,1241.58,00:20:41,LN,23,7,0, 7 on the list.,,0
582,1242.88,00:20:42,LN,23,8,0, 8           Q      All right.,,0
583,1243.2,00:20:43,LN,23,9,0, 9                  So we're going with this as 90 percent,,0
584,1245.25,00:20:45,LN,23,10,0,10 accurate?,,0
585,1246.067,00:20:46,LN,23,11,0,11           A      I think so.,,0
586,1247.02,00:20:47,LN,23,12,0,"12                  MR. LAREY:  Objection, form.",,0
587,1247.55,00:20:47,LN,23,13,0,"13           A      I think that would be fair, yes.",,0
588,,,LN,23,14,0,14 BY MR. WILMORE:,,0
589,1250.0601,00:20:50,LN,23,15,0,15           Q      All right.,,0
590,1251.64,00:20:51,LN,23,16,0,16                  Is there a way for us to tell whether,,0
591,1253.9301,00:20:53,LN,23,17,0,17 the entries on here are for trial or for deposition or,,0
592,1258.702,00:20:58,LN,23,18,0,18 both?,,0
593,1259.08,00:20:59,LN,23,19,0,"19           A      No, not that I know of.",,0
594,1262.37,00:21:02,LN,23,20,0,20           Q      You don't keep that as in the cases,,0
595,1264.42,00:21:04,LN,23,21,0,21 where you are deposed or you appear at trial?,,0
596,1267.97,00:21:07,LN,23,22,0,22           A      It's my understanding I am supposed to,,0
597,1270.5699,00:21:10,LN,23,23,0,23 -- supposed to list cases that I have given testimony.,,0
598,1273.952,00:21:13,LN,23,24,0,24           Q      Okay.,,0
599,1274.22,00:21:14,LN,23,25,0,"25           A      At trial, deposition or both.",,0
600,,,PG,24,0,0,Page 24,,0
601,1277.24,00:21:17,LN,24,1,0, 1           Q      All right.,,0
602,1280.36,00:21:20,LN,24,2,0, 2                  What types of cases do you normally,,0
603,1282.59,00:21:22,LN,24,3,0, 3 provide expert services on?,,0
604,1288.2,00:21:28,LN,24,4,0," 4           A      Well, medical malpractice generally or",,0
605,1290.55,00:21:30,LN,24,5,0, 5 personal injury cases.,,0
606,1297.6,00:21:37,LN,24,6,0, 6           Q      I think -- I think I read a deposition,,0
607,1300.65,00:21:40,LN,24,7,0," 7 from you maybe the Llerena case, but I think you",,0
608,1306.11,00:21:46,LN,24,8,0, 8 described kind of your representation of personal,,0
609,1308.99,00:21:48,LN,24,9,0," 9 injury matters as cases typically involving planes,",,0
610,1312.98,00:21:52,LN,24,10,0,10 trains or automobiles.,,0
611,1314.87,00:21:54,LN,24,11,0,11                  Does that -- does that sound familiar,,0
612,1320.067,00:22:00,LN,24,12,0,12 to you?,,0
613,1320.97,00:22:00,LN,24,13,0,13           A      I'm not saying it's necessarily,,0
614,1322.6,00:22:02,LN,24,14,0,14 incorrect but it's not -- I don't remember saying it,,0
615,1326.14,00:22:06,LN,24,15,0,15 quite that way.,,0
616,1327.52,00:22:07,LN,24,16,0,"16           Q      Okay.  Well, let's do it this way.",,0
617,1330.76,00:22:10,LN,24,17,0,17                  For personal injury matters do you,,0
618,1333.8409,00:22:13,LN,24,18,0,18 often -- are you often involved as an expert in,,0
